"ROW_ID","ID","STATE_NAME","CNTY_NAME","NC_REGION","ACSTOTPOP","PEOPCOLORPCT","LOWINCPCT","UNEMPPCT","LINGISOPCT","LESSHSPCT","UNDER5PCT","OVER64PCT","LIFEEXPPCT","PM25","OZONE","DSLPM","CANCER","RESP","RSEI_AIR","PTRAF","PRE1960PCT","PNPL","PRMP","PTSDF","UST","AREALAND","AREAWATER"
4735,"371470002021","North Carolina","Pitt County","Coastal Plain",809,25.9579728,51.7923362,0,4.3256997,2.5052192,2.1013597,17.6761434,19.3846154,6.907829041,60.69986,0.205630563,20,0.3,335.3049934,55.98844378,3.0534351,0.039404022,0.027732911,0.18503763,14.93481568,615207,0
4736,"371470002022","North Carolina","Pitt County","Coastal Plain",1247,39.053729,41.6198877,3.0144168,0,11.3286713,1.7642342,4.0898156,19.3846154,6.907829041,60.69986,0.205630563,20,0.3,342.2685519,310.8463058,5.8441558,0.04026672,0.027267783,0.168399668,16.73726066,563292,0
4737,"371470002023","North Carolina","Pitt County","Coastal Plain",680,33.2352941,49.0936556,8.4699454,0,2.2113022,7.9411765,10.2941177,19.3846154,6.907829041,60.69986,0.205630563,20,0.3,336.0978867,275.1749494,40.4011461,0.040568532,0.027579107,0.185546025,17.93969696,686247,0
4738,"371470003011","North Carolina","Pitt County","Coastal Plain",859,9.080326,29.6252927,1.7204301,0,11.1275964,1.3969732,37.8346915,14.6666667,6.902910411,60.68479,0.208295889,20,0.3,344.8700176,386.1073431,1.6241299,0.038651157,0.027262626,0.155618882,11.48913277,880223,0
4739,"371470003012","North Carolina","Pitt County","Coastal Plain",1842,16.558089,14.8208469,4.9440299,5.0299401,5.1245552,8.5233442,18.34962,14.6666667,6.902910411,60.68479,0.208295889,20,0.3,363.9883246,114.9618039,0.8733624,0.039803405,0.026515926,0.13726832,7.723227358,2207304,0
4740,"371470003031","North Carolina","Pitt County","Coastal Plain",1592,73.178392,69.8492462,6.6604128,0,15.3061225,4.6482412,2.0728643,13.4358974,6.882343562,60.6149,0.178225986,20,0.3,343.4120027,158.1136165,2.237927,0.04217313,0.026924352,0.161510141,14.6508702,731006,0
4741,"371470003032","North Carolina","Pitt County","Coastal Plain",1484,53.3018868,86.7250674,14.4960362,0,3.6231884,7.7493261,0,13.4358974,6.882343562,60.6149,0.178225986,20,0.3,336.4537518,59.38882115,0,0.042958112,0.027074062,0.173869261,14.88239728,1086167,165866
4742,"371470003041","North Carolina","Pitt County","Coastal Plain",1625,22.8923077,42.7076923,6.6666667,0,0,5.8461538,13.6,13.4358974,6.882343562,60.6149,0.178225986,20,0.3,352.8615045,157.507967,0,0.041280867,0.026675645,0.149111097,10.667629,1421073,0
4743,"371470003042","North Carolina","Pitt County","Coastal Plain",1260,34.6825397,20.2390438,3.5242291,2.1428571,10.1176471,0.6349206,10,13.4358974,6.882343562,60.6149,0.178225986,20,0.3,359.9641632,28.46487361,10.7462687,0.044196636,0.025731444,0.127723188,2.921129514,2592401,17196
4744,"371470003043","North Carolina","Pitt County","Coastal Plain",1398,13.5908441,15.6652361,11.7370892,5.2407932,0,4.148784,23.962804,13.4358974,6.882343562,60.6149,0.178225986,20,0.3,371.1238205,43.31504272,0,0.041933401,0.025885128,0.12661026,0,1622689,11921
4745,"371470005011","North Carolina","Pitt County","Coastal Plain",1638,8.4859585,9.8452012,2.9885057,0,2.3424879,4.8840049,28.7545788,17.4358974,6.910044658,60.68554,0.232049199,20,0.3,367.9974752,103.051262,0,0.036497886,0.026232884,0.167521546,1.870231362,2025704,0
4746,"371470005012","North Carolina","Pitt County","Coastal Plain",1565,36.7412141,25.8146965,8.6699507,0,2.1004566,11.0543131,13.7380192,17.4358974,6.910044658,60.68554,0.232049199,20,0.3,372.8402781,151.3053138,0,0.035490006,0.026077598,0.1790063,6.304349751,1737173,0
4747,"371470005013","North Carolina","Pitt County","Coastal Plain",2010,88.159204,70.6234414,30.5449937,0.8782936,1.4742015,9.4527363,9.0049751,17.4358974,6.910044658,60.68554,0.232049199,20,0.3,331.9580968,79.95485527,8.5287846,0.0348265,0.027721278,0.236491169,23.39566108,1730301,0
4748,"371470005014","North Carolina","Pitt County","Coastal Plain",907,3.969129,0,0,0,0,1.5435502,21.9404631,17.4358974,6.910044658,60.68554,0.232049199,20,0.3,339.8435338,384.9519859,19.7368421,0.036197424,0.027532339,0.188949687,5.532642631,1411749,0
4749,"371470005031","North Carolina","Pitt County","Coastal Plain",1642,42.3873325,35.0791717,4.7169811,0,0.1703578,16.1997564,3.5931791,19.1794872,6.90094411,60.69098,0.213253788,20,0.3,376.135645,99.74084993,0,0.037571233,0.025952601,0.149245062,0,857283,0
4750,"371470005032","North Carolina","Pitt County","Coastal Plain",1205,36.2655602,20.2489627,31.9518717,14.3086817,2.625,1.659751,12.1991701,19.1794872,6.90094411,60.69098,0.213253788,20,0.3,356.8345247,96.29102779,0,0.037624631,0.026806947,0.157239177,4.179242103,1343878,0
4751,"371470005033","North Carolina","Pitt County","Coastal Plain",1348,34.421365,52.1513353,14.0067912,4.75,5.6285178,0,0,19.1794872,6.90094411,60.69098,0.213253788,20,0.3,374.8644826,163.2274543,5.375,0.038271334,0.025907894,0.141109665,3.987601513,830505,0
4752,"371470005041","North Carolina","Pitt County","Coastal Plain",1693,24.2173656,67.0998228,7.0342205,4.4270833,0,0,1.0632014,19.1794872,6.90094411,60.69098,0.213253788,20,0.3,375.9747096,289.5693366,0,0.039129705,0.026097361,0.133885506,9.613214881,641134,0
4753,"371470005042","North Carolina","Pitt County","Coastal Plain",1493,27.4614869,31.9490958,3.9254171,0,6.8787618,5.3583389,13.4628265,19.1794872,6.90094411,60.69098,0.213253788,20,0.3,350.6793152,296.6841821,0,0.038602788,0.026628718,0.142468157,4.969952214,1119460,0
4754,"371470006021","North Carolina","Pitt County","Coastal Plain",1529,70.8960105,39.7905759,13.7647059,2.7127004,4.1845494,6.5402224,2.8122956,18.974359,6.945510137,60.82742,0.198683864,20,0.3,303.4363041,273.2908991,0,0.033696023,0.028912536,0.302783046,22.12539475,989368,0
4755,"371470006022","North Carolina","Pitt County","Coastal Plain",555,20.9009009,34.2342342,0,0,1.8823529,0,23.4234234,18.974359,6.945510137,60.82742,0.198683864,20,0.3,295.6749179,43.67686792,5.5555556,0.032108336,0.028465817,0.522070232,9.332104939,1777824,7571
4756,"371470006023","North Carolina","Pitt County","Coastal Plain",913,72.7272727,76.8893757,10.2678571,0,2.9368576,0.8762322,5.1478642,18.974359,6.945510137,60.82742,0.198683864,20,0.3,305.2306995,75.26283179,0,0.03251233,0.028023824,0.404124915,4.637193645,698816,0
4757,"371470006024","North Carolina","Pitt County","Coastal Plain",1262,100,45.5625991,15.8712542,0,0,4.5958796,2.0602219,18.974359,6.945510137,60.82742,0.198683864,20,0.3,329.3731744,178.1716716,1.8867925,0.033587062,0.027749799,0.298375177,27.11532432,921966,0
4758,"371470006041","North Carolina","Pitt County","Coastal Plain",2744,64.6865889,31.7055394,1.2292119,0,12.2816033,0.9475219,25.1457726,25.8461538,6.969327123,60.86652,0.171827401,20,0.3,269.0355964,54.59152473,0,0.031864011,0.029801935,0.600491716,7.348125301,3508751,37200
4759,"371470006042","North Carolina","Pitt County","Coastal Plain",2385,53.2914046,36.7061812,9.0125911,1.6964286,9.7163549,3.5220126,7.4633124,25.8461538,6.969327123,60.86652,0.171827401,20,0.3,276.4040617,54.27446821,1.3492063,0.031691822,0.02917025,0.843311263,7.911913323,2631028,0
4760,"371470006051","North Carolina","Pitt County","Coastal Plain",3399,71.903501,55.4045307,9.5707657,2.742616,11.3457557,6.7961165,10.2971462,25.8461538,6.969327123,60.86652,0.171827401,20,0.3,242.0094734,51.59106556,3.9346247,0.031821591,0.032075913,0.323965204,1.789237283,4278168,83157
4761,"371470006052","North Carolina","Pitt County","Coastal Plain",2128,77.9605263,53.7186168,5.8465286,6.5173116,12.8228782,10.9962406,4.6522556,25.8461538,6.969327123,60.86652,0.171827401,20,0.3,264.661097,204.8449908,12.959381,0.031419925,0.031257136,0.369912275,6.247371278,2098375,0
4762,"371470006061","North Carolina","Pitt County","Coastal Plain",2198,32.211101,49.5905369,0,0,2.4294671,14.1037307,16.9244768,19.4871795,6.929464658,60.77313,0.165085133,20,0.3,357.3694485,144.7571478,0,0.034004023,0.026569372,0.222102566,16.45348717,3155182,0
4763,"371470006062","North Carolina","Pitt County","Coastal Plain",1145,66.0262009,59.5633188,0,0,0,9.7816594,7.5982533,19.4871795,6.929464658,60.77313,0.165085133,20,0.3,346.6661703,147.3763802,0,0.034925834,0.0269969,0.217491973,23.79050291,683485,0
4764,"371470006071","North Carolina","Pitt County","Coastal Plain",1031,66.343356,34.3355965,2.4691358,0,0,3.7827352,4.5586809,19.4871795,6.929464658,60.77313,0.165085133,20,0.3,340.5504824,25.92416264,0,0.031954093,0.026569852,0.250315754,3.33368051,1937520,2965
4765,"371470006072","North Carolina","Pitt County","Coastal Plain",1862,55.6928034,32.8141783,3.6441586,4.2270531,7.1272727,12.406015,31.7937701,19.4871795,6.929464658,60.77313,0.165085133,20,0.3,300.4838905,31.77860614,9.3439364,0.031887888,0.027510937,0.363249577,8.510277622,4970429,0
4766,"371470006073","North Carolina","Pitt County","Coastal Plain",2886,23.1462232,20.6293706,3.0056356,0,1.0712373,14.968815,6.2716563,19.4871795,6.929464658,60.77313,0.165085133,20,0.3,296.1917825,7.965598908,0,0.030421642,0.027082483,0.284859332,0,2354076,0
4767,"371470006074","North Carolina","Pitt County","Coastal Plain",989,96.0566229,30.5358948,0,0,5.8394161,6.471183,3.9433771,19.4871795,6.929464658,60.77313,0.165085133,20,0.3,351.1533428,121.9115686,0,0.032789046,0.026697599,0.254031961,5.229304718,1263259,0
4768,"371470007011","North Carolina","Pitt County","Coastal Plain",1740,63.6781609,67.4566474,13.2450331,1.7584994,17.3190985,8.2183908,6.2643678,26.2564103,6.956973151,60.73792,0.190944354,20,0.3,283.7543544,181.5334754,37.3023256,0.033573948,0.030990944,0.394205166,6.112575961,1107153,31647
4769,"371470007012","North Carolina","Pitt County","Coastal Plain",353,88.9518414,91.2181303,6.993007,0,23.5294118,8.7818697,13.5977337,26.2564103,6.956973151,60.73792,0.190944354,20,0.3,302.9753672,402.7091686,77.027027,0.034277105,0.030057605,0.347178691,53.20011124,723190,0
4770,"371470007013","North Carolina","Pitt County","Coastal Plain",830,89.3975904,57.5903615,9.7505669,0,25.1012146,14.8192771,10.7228916,26.2564103,6.956973151,60.73792,0.190944354,20,0.3,306.8869678,274.3323204,33.1168831,0.034755539,0.03015955,0.28798796,65.06731535,301862,0
4771,"371470007014","North Carolina","Pitt County","Coastal Plain",340,90.5882353,66.4705882,22.2222222,0,31.3793103,2.0588235,18.2352941,26.2564103,6.956973151,60.73792,0.190944354,20,0.3,311.0571206,126.9070771,86.9747899,0.0349632,0.030350029,0.271204595,51.1621638,404530,10482
4772,"371470007021","North Carolina","Pitt County","Coastal Plain",683,98.2430454,85.5051245,16.5254237,0,35.5721393,8.7847731,15.6661786,25.6410256,6.941875068,60.74702,0.230077036,20,0.3,301.462257,103.4638812,23.7556561,0.035093473,0.028751093,0.218033081,25.98290936,1119890,0
4773,"371470007022","North Carolina","Pitt County","Coastal Plain",987,91.691996,60.0203459,30.3797468,0,12.1987952,2.8368794,13.3738602,25.6410256,6.941875068,60.74702,0.230077036,20,0.3,309.3067368,387.9103417,24.0740741,0.034417128,0.028740109,0.253560067,29.2828135,824105,0
4774,"371470007023","North Carolina","Pitt County","Coastal Plain",966,96.0662526,87.7846791,40.5594406,0,39.3081761,7.0393375,14.1821946,25.6410256,6.941875068,60.74702,0.230077036,20,0.3,301.1431169,304.1847389,40.1985112,0.034974819,0.029600356,0.281557889,68.09631939,695577,0
4775,"371470008001","North Carolina","Pitt County","Coastal Plain",1579,74.8575048,74.088748,24.5674741,3.9256198,34.7980998,7.0930969,10.7029766,25.8461538,6.938408493,60.69761,0.164962642,20,0.3,407.5653636,74.73769438,14.4230769,0.037373637,0.030808229,2.127393963,6.604796125,14920074,533919
4776,"371470008002","North Carolina","Pitt County","Coastal Plain",637,98.1161695,74.9190939,10.3202847,0,16.3895487,0,27.0015699,25.8461538,6.938408493,60.69761,0.164962642,20,0.3,277.7325534,72.42560686,21.7391304,0.034456071,0.032645157,1.944901581,3.835981333,7793912,555339
4777,"371470008003","North Carolina","Pitt County","Coastal Plain",713,92.1458626,18.3730715,4.379562,3.6939314,11.9133574,0,20.7573633,25.8461538,6.938408493,60.69761,0.164962642,20,0.3,261.1534753,76.32642495,3.0456853,0.033965727,0.034361063,2.54251548,2.816706523,4408896,136669
4778,"371470009011","North Carolina","Pitt County","Coastal Plain",1553,57.1796523,36.7504836,3.2329989,0,21.5557638,2.5112685,12.7495171,24.8205128,6.785589315,60.3523,0.101092276,20,0.3,268.2555153,17.62722299,0,0.064453816,0.026001766,0.09608165,0.449740811,84426305,149670
4779,"371470009012","North Carolina","Pitt County","Coastal Plain",1156,48.3564014,43.7716263,0,0,8.8105727,9.9480969,21.5397924,24.8205128,6.785589315,60.3523,0.101092276,20,0.3,272.61473,11.28496814,16.9191919,0.041389985,0.030680653,1.192114833,1.226838024,44921007,0
4780,"371470009013","North Carolina","Pitt County","Coastal Plain",1714,40.1400233,68.9031505,7.8294574,0,6.4587973,1.050175,3.1505251,24.8205128,6.785589315,60.3523,0.101092276,20,0.3,270.4445653,26.61750443,4.0909091,0.043279486,0.028818608,1.013582076,0.829806988,15321357,0
4781,"371470009021","North Carolina","Pitt County","Coastal Plain",949,51.2118019,53.7407798,14.4044321,6.5462754,21.589404,2.4236038,35.4056902,24.8205128,6.785589315,60.3523,0.101092276,20,0.3,556.9919216,8.801392591,0,0.156821159,0.025031637,0.050440624,0,19274335,1371073
4782,"371470009022","North Carolina","Pitt County","Coastal Plain",2331,66.7095667,50.7936508,13.027179,0,9.8222638,13.8996139,6.3063063,24.8205128,6.785589315,60.3523,0.101092276,20,0.3,371.4557609,27.6838328,18.3791606,0.054390247,0.026286669,0.168282275,0.873008936,46540091,995855
4783,"371470010011","North Carolina","Pitt County","Coastal Plain",2493,23.0244685,24.7091857,5.0765512,0,4.1573868,4.1716807,14.1195347,18.1538462,6.761347945,60.37686,0.097997311,20,0.3,385.177829,59.94348523,3.9014374,0.052871206,0.025058232,0.120888345,1.031914764,18671276,419606
4784,"371470010021","North Carolina","Pitt County","Coastal Plain",1886,16.8080594,9.2788971,0,4.7854785,7.4937552,0.6362672,10.5514316,13.4358974,6.758458082,60.38362,0.098279224,20,0.3,373.6513612,10.91101566,0,0.049955303,0.024153327,0.098705984,0.838731656,4163222,0
4785,"371470010022","North Carolina","Pitt County","Coastal Plain",1507,46.4499005,19.2435302,0,0,3.1213873,4.910418,9.7544791,13.4358974,6.758458082,60.38362,0.098279224,20,0.3,381.2191286,7.460518715,7.4398249,0.053263106,0.024323183,0.083954934,0,6732042,0
4786,"371470010023","North Carolina","Pitt County","Coastal Plain",1618,44.0049444,24.4128554,0,0,23.2779097,2.657602,21.5080346,13.4358974,6.758458082,60.38362,0.098279224,20,0.3,417.0141022,2.244161517,3.1860226,0.061665448,0.023985691,0.084270121,0.770898577,17430753,114125
4787,"371470010024","North Carolina","Pitt County","Coastal Plain",1256,29.1401274,26.6347687,7.9022989,0,13.9689579,3.5031847,17.5159236,13.4358974,6.758458082,60.38362,0.098279224,20,0.3,360.0596043,43.40744034,4.5889101,0.051016134,0.024450591,0.105644634,2.811481334,3573881,50956
4788,"371470010031","North Carolina","Pitt County","Coastal Plain",1462,20.1778386,13.9026112,3.5526316,0,4.9348231,9.7811218,20.3146375,19.5897436,6.827172055,60.53806,0.121861153,20,0.3,394.2973614,61.33014432,0,0.042370107,0.025065,0.108552455,3.786353067,2772994,2776
4789,"371470010032","North Carolina","Pitt County","Coastal Plain",2120,18.3018868,17.6886793,16.8520103,1.9653179,0,2.3584906,7.3113208,19.5897436,6.827172055,60.53806,0.121861153,20,0.3,387.9634555,11.54947862,0,0.046103213,0.024651207,0.105045515,0.893507618,3999363,3195
4790,"371470010033","North Carolina","Pitt County","Coastal Plain",1739,23.8642898,11.4849188,4.3370508,0,3.7703513,8.280621,18.746406,19.5897436,6.827172055,60.53806,0.121861153,20,0.3,417.9154489,15.88455753,11.6459627,0.045909001,0.024180749,0.087131862,1.095375705,6599167,0
4791,"371470011001","North Carolina","Pitt County","Coastal Plain",1901,33.4560758,33.9821147,6.7285383,6.004902,10.9355247,4.3661231,33.1930563,20.8205128,6.634974795,60.27087,0.075801685,20,0.3,470.5695224,1.523074,15.0549451,0.093699456,0.025947548,0.058634935,0.344580224,49328691,633612
4792,"371470011002","North Carolina","Pitt County","Coastal Plain",2201,40.2089959,29.3502953,14.2734308,5.3835801,5.7496361,8.4961381,12.2671513,20.8205128,6.634974795,60.27087,0.075801685,20,0.3,449.3240065,2.297791675,12.2476447,0.055650474,0.026540117,0.066349735,0.282280547,34878184,0
4793,"371470011003","North Carolina","Pitt County","Coastal Plain",962,41.4760915,29.002079,8.7866109,22.6373626,35.667107,2.8066528,6.8607069,20.8205128,6.634974795,60.27087,0.075801685,20,0.3,513.2510412,0.57702745,10,0.059367703,0.030421251,0.050414788,0.107418023,72528503,0
4794,"371470012001","North Carolina","Pitt County","Coastal Plain",673,20.5052006,52.0059435,0,0,6.8181818,5.2005944,19.0193165,16,6.622396164,60.28293,0.07767475,20,0.3,599.4602461,0.789545802,25.1798561,0.037810849,0.030951749,0.055910697,0.313612154,36347809,0
4795,"371470012002","North Carolina","Pitt County","Coastal Plain",473,10.9936575,39.3234672,42.0289855,0,15.5080214,0,22.832981,16,6.622396164,60.28293,0.07767475,20,0.3,547.2624634,0.70580756,6.7961165,0.040743467,0.03927569,0.039471583,0.299863933,103531556,0
4796,"371470012003","North Carolina","Pitt County","Coastal Plain",1690,22.5443787,25.6804734,1.2671595,0,10.886076,2.1893491,14.6153846,16,6.622396164,60.28293,0.07767475,20,0.3,525.1654463,1.333492602,0,0.041024469,0.027644459,0.06962378,0,31045688,0
4797,"371470012004","North Carolina","Pitt County","Coastal Plain",3171,58.84579,53.4531694,17.3703257,10.5392157,35.8490566,5.2034059,12.9927468,16,6.622396164,60.28293,0.07767475,20,0.3,442.8695048,31.1444519,4.2128603,0.041033107,0.024782685,0.105415052,2.062515615,10564673,0
4798,"371470013011","North Carolina","Pitt County","Coastal Plain",908,74.5594714,45.154185,13.9489195,3.926097,7.5289575,8.2599119,18.5022026,20.8205128,6.907609863,60.79196,0.121251182,20,0.3,395.3497647,203.0036948,7.2978304,0.033412073,0.026502088,0.154182479,10.3387869,1633882,2295
4799,"371470013012","North Carolina","Pitt County","Coastal Plain",1862,44.3071966,21.8045113,12.0234604,0,14.4295302,10.4726101,12.7282492,20.8205128,6.907609863,60.79196,0.121251182,20,0.3,402.2770164,40.82876448,11.8852459,0.031348722,0.027610588,0.169624247,3.126115747,10411441,12801
4800,"371470013013","North Carolina","Pitt County","Coastal Plain",1112,36.2410072,1.7086331,1.4409222,0,3.887689,4.0467626,16.8165468,20.8205128,6.907609863,60.79196,0.121251182,20,0.3,347.2443284,10.7110326,3.0141844,0.030873556,0.027530538,0.176041822,0,4707604,8966
4801,"371470013021","North Carolina","Pitt County","Coastal Plain",2757,44.903881,11.1153995,1.3788575,0.1014199,0,10.2647806,16.0319188,17.1282051,6.877204384,60.72476,0.149325365,20,0.3,485.4295988,24.86689467,8.8353414,0.033887993,0.027273807,0.11751329,1.991293786,6451207,0
4802,"371470013022","North Carolina","Pitt County","Coastal Plain",1321,49.7350492,22.9118774,0,0,8.2240763,7.2672218,9.4625284,17.1282051,6.877204384,60.72476,0.149325365,20,0.3,427.5014672,28.0504132,0,0.034493336,0.026311097,0.135597256,5.768208662,1111110,0
4803,"371470013023","North Carolina","Pitt County","Coastal Plain",1710,30.877193,15.2046784,11.0047847,0,3.9473684,4.6783626,10.1169591,17.1282051,6.877204384,60.72476,0.149325365,20,0.3,410.7093695,77.64632567,3.2822757,0.034666285,0.026068125,0.141671539,7.155699244,2290164,0
4804,"371470013041","North Carolina","Pitt County","Coastal Plain",1087,25.1149954,1.3799448,0,0,1.7647059,5.4277829,27.0469181,16.1025641,6.847918082,60.71274,0.129547631,20,0.3,405.7185743,75.01937196,0,0.036175713,0.02511965,0.144993107,3.402390968,1110699,0
4805,"371470013042","North Carolina","Pitt County","Coastal Plain",2599,26.4332436,13.0050019,0,0,1.5350877,2.8087726,8.7726048,16.1025641,6.847918082,60.71274,0.129547631,20,0.3,505.7239275,37.0438697,1.7681729,0.036235017,0.025767198,0.121014759,0.16648529,15286719,0
4806,"371470013051","North Carolina","Pitt County","Coastal Plain",1301,62.3366641,38.1245196,0,1.3536379,0,13.7586472,5.2267487,16.1025641,6.847918082,60.71274,0.129547631,20,0.3,405.9830513,106.6250949,0,0.037498474,0.025154903,0.136545209,0,1820117,0
4807,"371470013052","North Carolina","Pitt County","Coastal Plain",1248,51.2820513,31.3301282,3.125,1.4947683,2.9569892,3.0448718,3.525641,16.1025641,6.847918082,60.71274,0.129547631,20,0.3,393.755885,51.39495867,0,0.039213921,0.025300657,0.125972011,5.577753671,1080436,0
4808,"371470013053","North Carolina","Pitt County","Coastal Plain",1279,15.6372166,8.2095387,5.775076,0,6.6059226,9.3823299,14.3080532,16.1025641,6.847918082,60.71274,0.129547631,20,0.3,432.5219003,14.90310159,0,0.038748476,0.024727494,0.115549837,1.047131649,3163170,0
4809,"371470014021","North Carolina","Pitt County","Coastal Plain",774,49.3540052,47.8036176,11.550152,9.3078759,11.5916955,2.1963824,22.4806202,21.3333333,6.731062192,60.49169,0.092867257,20,0.3,593.9116251,21.26317798,13.7651822,0.032053078,0.030369888,0.080444,2.486495115,10918795,0
4810,"371470014022","North Carolina","Pitt County","Coastal Plain",763,50.7208388,41.1533421,0,0,9.8389982,1.7038008,17.9554391,21.3333333,6.731062192,60.49169,0.092867257,20,0.3,810.1781867,28.75082365,9.0342679,0.030805276,0.032220396,0.069635948,3.077870523,6646991,0
4811,"371470014023","North Carolina","Pitt County","Coastal Plain",852,20.1877934,29.253366,7.1588367,0,11.7231638,0,33.5680751,21.3333333,6.731062192,60.49169,0.092867257,20,0.3,846.1266548,3.980566192,14.8314607,0.030991,0.033451416,0.053423467,0.121573003,48223694,0
4812,"371470014031","North Carolina","Pitt County","Coastal Plain",1045,19.3301435,17.5490196,9.0598291,4.789272,14.1967621,3.2535885,21.722488,24,6.840910959,60.74029,0.108088632,20,0.3,529.1682683,47.5931082,34.8659004,0.029417214,0.032865509,0.076261879,5.253369615,2909033,0
4813,"371470014032","North Carolina","Pitt County","Coastal Plain",770,6.8831169,18.7012987,0,0,11.3884555,7.012987,22.8571429,24,6.840910959,60.74029,0.108088632,20,0.3,588.782829,66.20000733,73.9957717,0.030426129,0.031735425,0.079098576,16.66663695,1024985,0
4814,"371470014033","North Carolina","Pitt County","Coastal Plain",877,55.3021665,52.5655644,8.6826347,0,34.8258707,1.4823261,12.0866591,24,6.840910959,60.74029,0.108088632,20,0.3,443.4027638,40.58548392,4.1666667,0.03021091,0.03117185,0.088766149,1.056251071,12602253,0
4815,"371470014041","North Carolina","Pitt County","Coastal Plain",950,84.9473684,61.7480136,0.3937008,0,19.8915009,11.1578947,12.4210526,24,6.840910959,60.74029,0.108088632,20,0.3,666.1173976,45.57179309,32.7586207,0.029685622,0.033095062,0.071888349,3.182105684,9442269,0
4816,"371470014042","North Carolina","Pitt County","Coastal Plain",915,78.2513661,42.295082,15.6327543,5.027933,16.8604651,5.4644809,21.5300546,24,6.840910959,60.74029,0.108088632,20,0.3,948.4761821,43.98004224,13.6645963,0.028996218,0.035036319,0.063541479,4.451470824,7659457,0
4817,"371470015001","North Carolina","Pitt County","Coastal Plain",1344,51.264881,47.443609,17.8356713,0,17.4482007,7.4404762,26.5625,22.5641026,6.645029041,60.34349,0.081887422,20,0.3,899.5243888,3.293411791,19.68,0.027746294,0.038494344,0.054093103,1.664515366,37241996,307610
4818,"371470015002","North Carolina","Pitt County","Coastal Plain",799,54.8185232,69.8372966,10.5788423,0,13.2075472,3.6295369,9.0112641,22.5641026,6.645029041,60.34349,0.081887422,20,0.3,1849.582746,5.550450664,24.122807,0.026352213,0.041115822,0.061360889,17.81116774,700593,0
4819,"371470015003","North Carolina","Pitt County","Coastal Plain",1083,45.6140351,53.7885875,2.5210084,1.7509728,13.437058,3.601108,15.6048015,22.5641026,6.645029041,60.34349,0.081887422,20,0.3,1640.381177,11.66957707,12.0634921,0.026627174,0.040572273,0.06098374,4.559660895,10912495,0
4820,"371470016011","North Carolina","Pitt County","Coastal Plain",2286,24.4531934,26.727909,1.2915129,2.739726,6.054812,11.3298338,17.3665792,17.9487179,6.969250137,60.92282,0.093049898,20,0.3,241.7275671,4.004321915,4.7670639,0.028275019,0.028290299,0.217522268,0.659975416,35325101,0
4821,"371470016012","North Carolina","Pitt County","Coastal Plain",2387,37.7461248,28.3619606,5.0046339,0,5.5192878,5.6975283,15.9195643,17.9487179,6.969250137,60.92282,0.093049898,20,0.3,501.7247271,6.059757424,1.344364,0.027021908,0.03422327,0.089214954,0.17432346,53575335,0
4822,"371470016021","North Carolina","Pitt County","Coastal Plain",746,18.4986595,53.8873995,8.9238845,9.6209913,2.9821074,8.4450402,12.6005362,17.9487179,6.969250137,60.92282,0.093049898,20,0.3,171.6998472,12.09078236,2.0408163,0.025192039,0.031309579,0.148147412,0.198566493,31018871,32726
4823,"371470016022","North Carolina","Pitt County","Coastal Plain",2375,72.2105263,61.2631579,4.7738693,0,9.4736842,12.3789474,8.0421053,17.9487179,6.969250137,60.92282,0.093049898,20,0.3,237.9028718,89.52451007,0,0.030722916,0.030795233,0.646327677,0.671941613,1392157,0
4824,"371470016023","North Carolina","Pitt County","Coastal Plain",1599,55.0969356,36.3352095,6.5388952,10.4825291,5.8614565,13.1332083,14.7592245,17.9487179,6.969250137,60.92282,0.093049898,20,0.3,222.6205132,21.81419526,0,0.029178869,0.030300821,1.25237321,1.662687319,12765571,0
4825,"371470017001","North Carolina","Pitt County","Coastal Plain",1305,37.164751,43.3716475,8.7470449,0,10.0310238,2.2222222,9.0421456,20.4102564,7.044165205,60.89158,0.098507613,20,0.3,195.0962505,145.5198477,0,0.028995635,0.031882917,0.408022292,1.304909363,5125392,12434
4826,"371470017002","North Carolina","Pitt County","Coastal Plain",1010,58.7128713,45.4455446,8.4078712,5.4878049,17.9523142,6.2376238,11.4851485,20.4102564,7.044165205,60.89158,0.098507613,20,0.3,160.2431458,25.29730838,2.2944551,0.024358844,0.034984069,0.131537889,0.940595489,28969847,17407
4827,"371470017003","North Carolina","Pitt County","Coastal Plain",1834,20.2290076,0.7186291,5.0863724,0,6.2974203,7.742639,16.3576881,20.4102564,7.044165205,60.89158,0.098507613,20,0.3,178.0069313,9.345622412,6.5693431,0.027879737,0.036619685,0.165147799,0.687400603,41057274,501244
4828,"371470018001","North Carolina","Pitt County","Coastal Plain",1229,58.3401139,16.8429618,0,0,9.059633,2.6851098,12.5305126,25.2307692,7.120523288,61.06683,0.104578713,20,0.3,111.9254159,36.11829585,5.1886792,0.021359971,0.034116751,0.071800081,7.753151591,5346482,48456
4829,"371470018002","North Carolina","Pitt County","Coastal Plain",970,44.0206186,61.1340206,1.9512195,0,5.4517134,0,24.6391753,25.2307692,7.120523288,61.06683,0.104578713,20,0.3,132.1069391,17.84774717,42.6695843,0.022069332,0.032490779,0.081523361,5.716755182,9669310,77376
4830,"371470018003","North Carolina","Pitt County","Coastal Plain",1126,94.937833,82.4156306,0,0,25.9005146,5.9502664,10.5683837,25.2307692,7.120523288,61.06683,0.104578713,20,0.3,128.6484682,5.075289796,9.7613883,0.021717246,0.031284425,0.075689657,2.802169261,9924547,0
